Date,HOTD,DOTW,Holi,Cons_1,Cons_7,Temp,Humi,WS,WCT,THI,Consumption
2016-03-20 13:00,13,7,1,1530,390,6.8,74,3,7.005527001,46.20768,1000
2016-03-20 14:00,14,7,1,1560,370,6.4,76,4,6.07184526,45.43136,690
2016-03-20 15:00,15,7,1,590,340,7,72,4,6.741723097,46.6636,710
2016-03-20 16:00,16,7,1,480,380,7.7,69,4,7.523247241,47.92987,550
2016-03-20 17:00,17,7,1,620,330,8.3,69,4,8.193125079,48.82573,990
2016-03-20 18:00,18,7,1,550,430,7.7,71,4,7.523247241,47.79633,770
2016-03-20 19:00,19,7,1,950,700,7,79,5,6.35175381,46.1477,1720
2016-03-20 20:00,10,7,1,680,630,5.5,88,3,5.58307126,42.9626,640
2016-03-20 21:00,21,7,1,610,700,5.6,90,3,5.692490932,42.9556,770
2016-03-20 22:00,22,7,1,580,450,5.5,92,2,6.271219166,42.6084,700
2016-03-20 23:00,23,7,1,390,290,5.9,90,1,7.7562,43.4659,360
2016-03-21 0:00,0,7,1,260,290,5.8,91,2,6.590570472,43.21022,270
2016-03-21 1:00,1,1,0,350,220,5.4,89,2,6.164768731,42.70494,350
2016-03-21 2:00,2,1,0,340,290,4,93,2,4.674462641,39.9238,330
2016-03-21 3:00,3,1,0,270,250,4.5,96,1,6.331,40.4938,310
2016-03-21 4:00,4,1,0,330,280,4.8,95,1,6.6364,41.1174,280
2016-03-21 5:00,5,1,0,340,290,4.6,97,1,6.4328,40.57238,330
2016-03-21 6:00,6,1,0,330,220,4.6,97,1,6.4328,40.57238,320
2016-03-21 7:00,7,1,0,270,290,5.5,97,3,5.58307126,42.16565,720
2016-03-21 8:00,8,1,0,370,260,5.9,95,3,6.020749949,43.04295,400
2016-03-21 9:00,9,1,0,590,1500,6.5,92,3,6.677267984,44.3292,990
2016-03-21 10:00,10,1,0,1030,1550,7.3,83,3,7.552625363,46.34241,350
2016-03-21 11:00,11,1,0,720,2420,8.4,75,3,8.756241759,48.616,310
2016-03-21 12:00,12,1,0,2040,1080,8.3,65,4,8.193125079,49.06905,380
2016-03-21 13:00,13,1,0,1000,1190,9.3,63,3,9.741018811,50.62441,340
2016-03-21 14:00,14,1,0,690,1740,9.1,64,3,9.522179466,50.28476,310
2016-03-21 15:00,15,1,0,710,2080,9.6,62,1,11.5228,51.10248,290
2016-03-21 16:00,16,1,0,550,1230,9.5,62,2,10.52923657,50.9601,330
2016-03-21 17:00,17,1,0,990,2760,9.3,64,3,9.741018811,50.57348,330
2016-03-21 18:00,18,1,0,770,1540,8.8,71,2,9.784083522,49.46052,290
2016-03-21 19:00,19,1,0,1720,1740,8.1,72,2,9.038930477,48.33868,1370
2016-03-21 20:00,10,1,0,640,650,7,81,1,8.876,46.0003,770
2016-03-21 21:00,21,1,0,770,610,7.3,74,2,8.187326997,46.97898,810
2016-03-21 22:00,22,1,0,700,660,7.3,75,3,7.552625363,46.90825,610
2016-03-21 23:00,23,1,0,360,400,6.6,81,2,7.442173952,45.35554,320
2016-03-22 0:00,0,1,0,270,370,5.5,84,1,7.349,43.3168,370
2016-03-22 1:00,1,2,0,350,220,5.4,85,1,7.2472,43.0631,350
2016-03-22 2:00,2,2,0,330,300,5.5,85,2,6.271219166,43.22825,290
2016-03-22 3:00,3,2,0,310,300,5.5,87,2,6.271219166,43.05115,260
2016-03-22 4:00,4,2,0,280,210,3.7,93,1,5.5166,39.40459,290
2016-03-22 5:00,5,2,0,330,300,2.4,97,1,4.1932,36.67772,300
2016-03-22 6:00,6,2,0,320,300,1.6,98,1,3.3788,35.13432,310
2016-03-22 7:00,7,2,0,720,350,0.5,97,1,2.259,33.31415,320
2016-03-22 8:00,8,2,0,400,850,2.6,97,1,4.3968,37.03178,300
2016-03-22 9:00,9,2,0,990,480,5.4,87,1,7.2472,42.88402,310
2016-03-22 10:00,10,2,0,350,460,7.9,70,2,8.826029607,48.1637,300
2016-03-22 11:00,11,2,0,310,360,9.6,60,2,10.635687,51.1984,240
2016-03-22 12:00,12,2,0,380,270,10.6,57,2,11.70019135,52.71658,300
2016-03-22 13:00,13,2,0,340,810,11.9,55,3,12.58593029,54.55355,310
2016-03-22 14:00,14,2,0,310,390,12,57,3,12.69534997,54.6406,320
2016-03-22 15:00,15,2,0,290,310,10.9,61,5,10.77612428,52.98851,270
2016-03-22 16:00,16,2,0,330,370,11,60,4,11.20757535,53.164,270
2016-03-22 17:00,17,2,0,330,810,11.3,56,4,11.54251427,53.70972,320
2016-03-22 18:00,18,2,0,290,910,10.6,61,5,10.43578809,52.56434,430
2016-03-22 19:00,19,2,0,1370,1730,8.6,74,4,8.528063998,48.98436,1720
2016-03-22 20:00,10,2,0,770,1740,6.5,83,3,6.677267984,45.03705,870
2016-03-22 21:00,21,2,0,810,1220,6,84,1,7.858,44.1376,790
2016-03-22 22:00,22,2,0,610,620,5,90,1,6.84,41.935,730
2016-03-22 23:00,23,2,0,320,340,5.8,94,4,5.401967422,42.95348,320
2016-03-23 0:00,0,2,0,370,380,5.7,93.5,3,5.801910605,42.822705,320
2016-03-23 1:00,1,3,0,350,320,5.6,93,2,6.377669601,42.69292,310
2016-03-23 2:00,2,3,0,290,360,5.4,95,2,6.164768731,42.1677,320
2016-03-23 3:00,3,3,0,260,300,5.1,95,2,5.845417426,41.64255,230
2016-03-23 4:00,4,3,0,290,220,5,95,2,5.738966991,41.4675,300
2016-03-23 5:00,5,3,0,300,290,5.2,95,2,5.951867861,41.8176,320
2016-03-23 6:00,6,3,0,310,290,5.3,95,2,6.058318296,41.99265,310
2016-03-23 7:00,7,3,0,320,250,5.3,97,2,6.058318296,41.81159,950
2016-03-23 8:00,8,3,0,300,980,5.8,97,3,5.911330277,42.69674,720
2016-03-23 9:00,9,3,0,310,770,6.5,93,2,7.335723517,44.25055,880
2016-03-23 10:00,10,3,0,300,2530,7.4,89,3,7.662045035,46.08714,420
2016-03-23 11:00,11,3,0,240,990,8.1,83,4,7.969832466,47.64777,430
2016-03-23 12:00,12,3,0,300,490,9,75,4,8.974649223,49.5475,470
2016-03-23 13:00,13,3,0,310,760,9.1,73,5,8.734107139,49.80857,300
2016-03-23 14:00,14,3,0,320,1020,8.8,79,4,8.75135661,49.01348,440
2016-03-23 15:00,15,3,0,270,2380,8.6,79,5,8.166880156,48.69506,530
2016-03-23 16:00,16,3,0,270,710,8.3,86,5,7.826543966,47.79162,520
2016-03-23 17:00,17,3,0,320,1590,9,78,5,8.620661743,49.3858,630
2016-03-23 18:00,18,3,0,430,2670,8.6,80,5,8.166880156,48.6372,610
2016-03-23 19:00,19,3,0,1720,2960,8,83,2,8.932480042,47.4846,850
2016-03-23 20:00,10,3,0,870,980,8,80,4,7.85818616,47.676,840
2016-03-23 21:00,21,3,0,790,840,7.4,81,2,8.293777432,46.64506,720
2016-03-23 22:00,22,3,0,730,560,7,84,2,7.867975692,45.7792,490
2016-03-23 23:00,23,3,0,320,240,5.9,87,2,6.697020907,43.71967,380
2016-03-24 0:00,0,3,0,320,300,5.9,87,1,7.7562,43.71967,270
2016-03-24 1:00,1,4,0,310,310,6.4,84,2,7.229273082,44.79424,320
2016-03-24 2:00,2,4,0,320,300,5.6,91,1,7.4508,42.86804,300
2016-03-24 3:00,3,4,0,230,230,5.5,91,1,7.349,42.69695,310
2016-03-24 4:00,4,4,0,300,300,5,93,1,6.84,41.6545,290
2016-03-24 5:00,5,4,0,320,300,5.4,91,2,6.164768731,42.52586,240
2016-03-24 6:00,6,4,0,310,250,5.5,89,2,6.271219166,42.87405,310
2016-03-24 7:00,7,4,0,950,280,5.6,88,2,6.377669601,43.13072,410
2016-03-24 8:00,8,4,0,720,370,6.3,85,1,8.1634,44.54945,250
2016-03-24 9:00,9,4,0,880,1080,6.5,83,3,6.677267984,45.03705,290
2016-03-24 10:00,10,4,0,420,450,7,79,2,7.867975692,46.1477,380
2016-03-24 11:00,11,4,0,430,1030,7.8,72,3,8.099723725,47.88184,370
2016-03-24 12:00,12,4,0,470,430,8.6,66,4,8.528063998,49.44724,250
2016-03-24 13:00,13,4,0,300,430,9.1,64,4,9.086295529,50.28476,300
2016-03-24 14:00,14,4,0,440,300,9.5,60,5,9.187888726,51.058,290
2016-03-24 15:00,15,4,0,530,310,9.5,63,4,9.532880754,50.91115,300
2016-03-24 16:00,16,4,0,520,450,9.4,66,4,9.421234448,50.61796,310
2016-03-24 17:00,17,4,0,630,540,9.1,66,4,9.086295529,50.17894,780
2016-03-24 18:00,18,4,0,610,560,8.5,75,4,8.416417691,48.77125,560
2016-03-24 19:00,19,4,0,850,1680,8.1,78,4,7.969832466,47.96182,1470
2016-03-24 20:00,10,4,0,840,800,7.5,83,3,7.771464708,46.66875,590
2016-03-24 21:00,21,4,0,720,810,6.8,90,2,7.655074822,44.9968,580
2016-03-24 22:00,22,4,0,490,520,6.5,93,3,6.677267984,44.25055,540
2016-03-24 23:00,23,4,0,380,410,6.5,93,3,6.677267984,44.25055,360
2016-03-25 0:00,0,4,0,270,360,6.3,96,3,6.458428639,43.66252,310
2016-03-25 1:00,1,5,0,320,230,6.3,96,3,6.458428639,43.66252,290
2016-03-25 2:00,2,5,0,300,300,6.3,95,4,5.960198954,43.74315,280
2016-03-25 3:00,3,5,0,310,320,6.1,97,4,5.736906341,43.22783,320
2016-03-25 4:00,4,5,0,290,230,6.1,97,5,5.33074524,43.22783,320
2016-03-25 5:00,5,5,0,240,290,6.3,95,5,5.557636033,43.74315,320
2016-03-25 6:00,6,5,0,310,290,6.1,95,6,4.98795248,43.39305,280
2016-03-25 7:00,7,5,0,410,250,6.1,97,6,4.98795248,43.22783,270
2016-03-25 8:00,8,5,0,250,400,6.4,97,6,5.332843871,43.75892,400
2016-03-25 9:00,9,5,0,290,290,6.5,97,6,5.447807668,43.93595,1070
2016-03-25 10:00,10,5,0,380,250,7,96,5,6.35175381,44.8948,1170
2016-03-25 11:00,11,5,0,370,320,7.5,95,4,7.299954629,45.84375,1110
2016-03-25 12:00,12,5,0,250,390,8.6,95,4,8.528063998,47.7693,3160
2016-03-25 13:00,13,5,0,300,430,8.6,90,6,7.862047405,48.0586,900
2016-03-25 14:00,14,5,0,290,330,10.2,71,6,9.701468157,51.57858,2390
2016-03-25 15:00,15,5,0,300,310,10.6,63,5,10.43578809,52.48822,2190
2016-03-25 16:00,16,5,0,310,310,10,69,6,9.471540563,51.364,1730
2016-03-25 17:00,17,5,0,780,360,10.4,66,4,10.53769751,52.08136,2290
2016-03-25 18:00,18,5,0,560,480,9.9,62,3,10.39753685,51.52962,1600
2016-03-25 19:00,19,5,0,1470,950,8.1,74,2,9.038930477,48.21306,2760
2016-03-25 20:00,10,5,0,590,700,7.5,70,1,9.385,47.5625,1020
2016-03-25 21:00,21,5,0,580,530,5.3,86,1,7.1454,42.80742,790
2016-03-25 22:00,22,5,0,540,480,3.7,91,1,5.5166,39.61733,630
2016-03-25 23:00,23,5,0,360,240,1.8,95,1,3.5824,35.8659,360
2016-03-26 0:00,0,5,0,310,350,1.5,97,1,3.277,35.08445,340
2016-03-26 1:00,1,6,1,290,300,2.3,91,1,4.0914,37.22207,310
2016-03-26 2:00,2,6,1,280,270,4.4,86,3,4.379454863,41.31216,340
2016-03-26 3:00,3,6,1,320,290,4,86,3,3.941776174,40.6476,290
2016-03-26 4:00,4,6,1,320,300,3.2,88,2,3.822859161,39.09584,270
2016-03-26 5:00,5,6,1,320,280,3,88,3,2.84757945,38.7596,330
2016-03-26 6:00,6,6,1,280,250,3.7,86,4,3.057394991,40.14918,300
2016-03-26 7:00,7,6,1,270,310,4.5,84,4,3.950565441,41.6752,330
2016-03-26 8:00,8,6,1,400,340,6,82,5,5.217299843,44.3048,360
2016-03-26 9:00,9,6,1,1070,690,6.8,88,9,5.018325473,45.14816,370
2016-03-26 10:00,10,6,1,1170,940,8.5,89,7,7.481003264,47.94735,470
2016-03-26 11:00,11,6,1,1110,960,9.6,85,6,9.011685375,49.9994,1140
2016-03-26 12:00,12,6,1,3160,2630,11.5,72,10,10.4234438,53.5162,2120
2016-03-26 13:00,13,6,1,900,1530,12.7,69,9,12.01004038,55.39537,1120
2016-03-26 14:00,14,6,1,2390,1560,14.1,62,8,13.82243819,57.50958,550
2016-03-26 15:00,15,6,1,2190,590,13.5,66,8,13.11772867,56.6179,410
2016-03-26 16:00,16,6,1,1730,480,12.8,74,8,12.29556757,55.46328,420
2016-03-26 17:00,17,6,1,2290,620,13.7,71,6,13.72520105,56.87373,560
2016-03-26 18:00,18,6,1,1600,550,13.8,65,6,13.84016485,57.0633,640
2016-03-26 19:00,19,6,1,2760,950,13.1,69,5,13.27192301,55.99261,780
2016-03-26 20:00,10,6,1,1020,680,13.5,65,7,13.29513321,56.62725,1420
2016-03-26 21:00,21,6,1,790,610,13.3,65,8,12.8828255,56.33655,860
2016-03-26 22:00,22,6,1,630,580,13.3,65,6,13.26534586,56.33655,1070
2016-03-26 23:00,23,6,1,360,390,13.2,62,8,12.76537391,56.22816,880
2016-03-27 0:00,0,6,1,340,260,13.5,60,8,13.11772867,56.674,340
2016-03-27 1:00,1,7,1,310,350,8.3,89,8,7.010246182,47.60913,260
2016-03-27 2:00,2,7,1,340,340,7.4,95,2,8.293777432,45.6687,380
2016-03-27 3:00,3,7,1,290,270,7.2,96,2,8.080876562,45.24688,370
2016-03-27 4:00,4,7,1,270,330,7,97,2,7.867975692,44.8211,370
2016-03-27 5:00,5,7,1,330,340,7,98,3,7.224366346,44.7474,370
2016-03-27 6:00,6,7,1,300,330,6.5,96,5,5.784526827,44.0146,330
2016-03-27 7:00,7,7,1,330,270,6.3,94,6,5.217880074,43.82378,360
2016-03-27 8:00,8,7,1,360,370,6.3,89,6,5.217880074,44.22693,310
2016-03-27 9:00,9,7,1,370,590,6.3,88,7,4.922786088,44.30756,330
2016-03-27 10:00,10,7,1,470,1030,6.5,88,8,4.896117628,44.6438,520
2016-03-27 11:00,11,7,1,1140,720,8.8,77,9,7.388398324,49.12524,590
2016-03-27 12:00,12,7,1,2120,2040,9.5,72,11,7.86533164,50.4706,430
2016-03-27 13:00,13,7,1,1120,1000,11.3,66,9,10.35098939,53.39842,450
2016-03-27 14:00,14,7,1,550,690,12.2,60,9,11.41752217,54.8488,390
2016-03-27 15:00,15,7,1,410,710,11.8,57,9,10.9435076,54.36574,370
2016-03-27 16:00,16,7,1,420,550,12.8,53,11,11.83662974,55.80516,410
2016-03-27 17:00,17,7,1,560,990,12.5,55,10,11.61806067,55.36625,400
2016-03-27 18:00,18,7,1,640,770,11.9,56,9,11.06201124,54.52836,600
2016-03-27 19:00,19,7,1,780,1720,10,73,6,9.471540563,51.188,920
2016-03-27 20:00,10,7,1,1420,640,9,71,7,8.062416258,49.7631,530
2016-03-27 21:00,21,7,1,860,770,8.6,74,6,7.862047405,48.98436,460
2016-03-27 22:00,22,7,1,1070,700,8.5,78,7,7.481003264,48.5947,500
2016-03-27 23:00,23,7,1,880,360,8.2,77,6,7.402192217,48.18186,500
2016-03-28 0:00,0,7,1,340,270,8.4,76,8,7.127697769,48.55616,370
2016-03-28 1:00,1,1,0,260,350,8.6,74,8,7.362600941,48.98436,350
2016-03-28 2:00,2,1,0,380,330,9,71,9,7.625405609,49.7631,380
2016-03-28 3:00,3,1,0,370,310,9,72,9,7.625405609,49.7092,350
2016-03-28 4:00,4,1,0,370,280,8.8,72,10,7.197978255,49.40464,360
2016-03-28 5:00,5,1,0,370,330,8,82,10,6.242284759,47.5484,360
2016-03-28 6:00,6,1,0,330,320,7.6,80,11,5.578826671,47.0352,340
2016-03-28 7:00,7,1,0,360,720,8.3,73,13,6.100022017,48.58241,310
2016-03-28 8:00,8,1,0,310,400,8.6,73,13,6.465778248,49.04222,380
2016-03-28 9:00,9,1,0,330,990,8.6,77,13,6.465778248,48.81078,460
2016-03-28 10:00,10,1,0,520,350,8.9,83,12,6.981943697,48.95313,530
2016-03-28 11:00,11,1,0,590,310,8.6,92,11,6.782250339,47.94288,900
2016-03-28 12:00,12,1,0,430,380,10.3,73,8,9.35927791,51.64781,1240
2016-03-28 13:00,13,1,0,450,340,10.8,62,11,9.429782409,52.81104,600
2016-03-28 14:00,14,1,0,390,310,10.1,66,11,8.587385841,51.64234,1650
2016-03-28 15:00,15,1,0,370,290,11.3,62,11,10.03149424,53.52294,1380
2016-03-28 16:00,16,1,0,410,330,11.6,61,8,10.88614853,53.97824,1620
2016-03-28 17:00,17,1,0,400,330,8.3,78,9,6.795880111,48.27826,620
2016-03-28 18:00,18,1,0,600,290,10.5,66,7,9.806655242,52.2277,1900
2016-03-28 19:00,19,1,0,920,1370,9.3,69,5,8.960997933,50.31883,1330
2016-03-28 20:00,10,1,0,530,770,8.5,72,5,8.05343476,48.9478,1070
2016-03-28 21:00,21,1,0,460,810,8.1,79,3,8.427982742,47.89901,1120
2016-03-28 22:00,22,1,0,500,610,7.4,80,6,6.482481841,46.7148,490
2016-03-28 23:00,23,1,0,500,320,6.5,88,7,5.155351286,44.6438,300
2016-03-29 0:00,0,1,0,370,370,6.5,90,7,5.155351286,44.4865,280
2016-03-29 1:00,1,2,0,350,350,5.8,84,7,4.341373094,43.80928,360
2016-03-29 2:00,2,2,0,380,290,5.8,85,7,4.341373094,43.7237,330
2016-03-29 3:00,3,2,0,350,260,6,84,8,4.308859696,44.1376,370
2016-03-29 4:00,4,2,0,360,290,5.9,87,7,4.457655692,43.71967,330
2016-03-29 5:00,5,2,0,360,300,5.6,87,9,3.596281762,43.21828,380
2016-03-29 6:00,6,2,0,340,310,5.3,86,7,3.759960099,42.80742,320
2016-03-29 7:00,7,2,0,310,320,5.1,85,8,3.251795419,42.56765,300
2016-03-29 8:00,8,2,0,380,300,5,86,8,3.134343832,42.309,360
2016-03-29 9:00,9,2,0,460,310,6.3,81,8,4.661214455,44.87197,470
2016-03-29 10:00,10,2,0,530,300,7.3,75,8,5.835730319,46.90825,500
2016-03-29 11:00,11,2,0,900,240,8.6,76,7,7.597285863,48.86864,470
2016-03-29 12:00,12,2,0,1240,300,9.1,73,7,8.178698857,49.80857,400
2016-03-29 13:00,13,2,0,600,310,9.3,66,7,8.411264055,50.47162,620
2016-03-29 14:00,14,2,0,1650,320,11.2,60,8,10.41634219,53.4448,680
2016-03-29 15:00,15,2,0,1380,270,10.3,60,6,9.816431954,52.1812,660
2016-03-29 16:00,16,2,0,1620,270,11,72,4,11.20757535,52.7548,650
2016-03-29 17:00,17,2,0,620,320,11.7,61,6,11.42592511,54.11963,1010
2016-03-29 18:00,18,2,0,1900,430,12.1,53,6,11.8857803,54.87087,1470
2016-03-29 19:00,19,2,0,1330,1720,11.3,59,4,11.54251427,53.61633,660
2016-03-29 20:00,10,2,0,1070,870,10,66,3,10.50695652,51.496,800
2016-03-29 21:00,21,2,0,1120,790,10,67,4,10.09111229,51.452,750
2016-03-29 22:00,22,2,0,490,730,9.2,76,5,8.847552536,49.80608,530
2016-03-29 23:00,23,2,0,300,320,9.6,76,6,9.011685375,50.43104,340
2016-03-30 0:00,0,2,0,280,320,9.8,80,8,8.772019978,50.5596,420
2016-03-30 1:00,1,3,0,360,310,9.5,81,6,8.896721578,50.03005,390
2016-03-30 2:00,2,3,0,330,320,9.6,76,7,8.760111852,50.43104,340
2016-03-30 3:00,3,3,0,370,230,9.5,75,6,8.896721578,50.32375,360
2016-03-30 4:00,4,3,0,330,300,8.9,76,5,8.507216346,49.33736,360
2016-03-30 5:00,5,3,0,380,320,8.7,75,4,8.639710304,49.08175,340
2016-03-30 6:00,6,3,0,320,310,8.3,79,3,8.646822087,48.21743,310
2016-03-30 7:00,7,3,0,300,950,7.4,87,3,7.662045035,46.22662,390
2016-03-30 8:00,8,3,0,360,720,7.5,83,4,7.299954629,46.66875,330
2016-03-30 9:00,9,3,0,470,880,7.8,79,4,7.634893548,47.42138,530
2016-03-30 10:00,10,3,0,500,420,8.3,74,5,7.826543966,48.52158,510
2016-03-30 11:00,11,3,0,470,430,9.2,68,5,8.847552536,50.22144,590
2016-03-30 12:00,12,3,0,400,470,9.6,66,6,9.011685375,50.91064,680
2016-03-30 13:00,13,3,0,620,300,9.9,63,6,9.356576766,51.48463,570
2016-03-30 14:00,14,3,0,680,440,10.7,64,6,10.27628714,52.59452,560
2016-03-30 15:00,15,3,0,660,530,10.6,66,3,11.16347455,52.37404,530
2016-03-30 16:00,16,3,0,650,520,11.2,60,4,11.43086796,53.4448,530
2016-03-30 17:00,17,3,0,1010,630,11,67,4,11.20757535,52.9253,360
2016-03-30 18:00,18,3,0,1470,610,10.8,66,2,11.91309222,52.66672,540
2016-03-30 19:00,19,3,0,660,850,10.3,63,2,11.38084005,52.05811,1410
2016-03-30 20:00,10,3,0,800,840,9,73,4,8.974649223,49.6553,740
2016-03-30 21:00,21,3,0,750,720,7.6,84,4,7.411600935,46.76416,1200
2016-03-30 22:00,22,3,0,530,490,7.1,90,3,7.333786018,45.5071,360
2016-03-30 23:00,23,3,0,340,380,6.8,91,3,7.005527001,44.92112,360
2016-03-31 0:00,0,3,0,420,270,6.5,95,1,8.367,44.09325,310
2016-03-31 1:00,1,4,0,390,320,6.3,96,1,8.1634,43.66252,250
2016-03-31 2:00,2,4,0,340,300,6.1,97,1,7.9598,43.22783,320
2016-03-31 3:00,3,4,0,360,310,6.1,98,1,7.9598,43.14522,310
2016-03-31 4:00,4,4,0,360,290,6,98,1,7.858,42.9672,330
2016-03-31 5:00,5,4,0,340,240,6,99,1,7.858,42.8836,330
2016-03-31 6:00,6,4,0,310,310,6,98,2,6.803471342,42.9672,250
2016-03-31 7:00,7,4,0,390,410,5.9,95,1,7.7562,43.04295,360
2016-03-31 8:00,8,4,0,330,250,6,94,1,7.858,43.3016,350
2016-03-31 9:00,9,4,0,530,290,6.1,95,2,6.909921777,43.39305,370
2016-03-31 10:00,10,4,0,510,380,6.7,92,3,6.896107328,44.67336,460
2016-03-31 11:00,11,4,0,590,370,7.6,84,4,7.411600935,46.76416,530
2016-03-31 12:00,12,4,0,680,250,7.9,83,4,7.746539854,47.32143,550
2016-03-31 13:00,13,4,0,570,300,7,84,4,6.741723097,45.7792,680
2016-03-31 14:00,14,4,0,560,290,7.9,86,4,7.746539854,47.12706,550
2016-03-31 15:00,15,4,0,530,300,8.1,81,4,7.969832466,47.77339,620
2016-03-31 16:00,16,4,0,530,310,8.1,80,5,7.599653173,47.8362,620
2016-03-31 17:00,17,4,0,360,780,8.3,79,6,7.517156014,48.21743,530
2016-03-31 18:00,18,4,0,540,560,8.5,75,3,8.865661432,48.77125,1230
2016-03-31 19:00,19,4,0,1410,1470,8.1,82,2,9.038930477,47.71058,610
2016-03-31 20:00,10,4,0,740,590,7.8,86,2,8.719579172,46.96092,680
2016-03-31 21:00,21,4,0,1200,580,6.8,89,4,6.518430485,45.07248,570
2016-03-31 22:00,22,4,0,360,540,6.1,86,4,5.736906341,44.13654,270
2016-03-31 23:00,23,4,0,360,360,6.3,88,3,6.458428639,44.30756,350
2016-04-01 0:00,0,4,0,310,310,6.5,88,5,5.784526827,44.6438,310
2016-04-01 1:00,1,5,0,250,290,6.3,89,4,5.960198954,44.22693,300
2016-04-01 2:00,2,5,0,320,280,6.1,89,4,5.736906341,43.88871,260
2016-04-01 3:00,3,5,0,310,320,4.9,92,3,4.926553225,41.57592,310
2016-04-01 4:00,4,5,0,330,320,4.5,91,2,5.206714816,40.98605,320
2016-04-01 5:00,5,5,0,330,320,3.1,95,2,3.716408726,38.14155,320
2016-04-01 6:00,6,5,0,250,280,2.7,95,2,3.290606986,37.44135,230
2016-04-01 7:00,7,5,0,360,270,2.2,97,1,3.9896,36.32366,340
2016-04-01 8:00,8,5,0,350,400,2.2,95,1,3.9896,36.5661,380
2016-04-01 9:00,9,5,0,370,1070,3.2,99,1,5.0076,37.87132,630
2016-04-01 10:00,10,5,0,460,1170,5.1,91,2,5.845417426,42.01259,620
2016-04-01 11:00,11,5,0,530,1110,6.7,88,1,8.5706,44.98004,1140
2016-04-01 12:00,12,5,0,550,3160,8.4,79,2,9.358281782,48.37664,300
2016-04-01 13:00,13,5,0,680,900,9.8,74,1,11.7264,50.83548,230
2016-04-01 14:00,14,5,0,550,2390,10.8,60,2,11.91309222,52.8832,330
2016-04-01 15:00,15,5,0,620,2190,10.7,57,3,11.27289422,52.85401,300
2016-04-01 16:00,16,5,0,620,1730,11.1,56,4,11.31922165,53.43684,300
2016-04-01 17:00,17,5,0,530,2290,10.5,59,3,11.05405488,52.50105,230
2016-04-01 18:00,18,5,0,1230,1600,10.3,61,2,11.38084005,52.14017,300
2016-04-01 19:00,19,5,0,610,2760,10,65,1,11.93,51.54,300
2016-04-01 20:00,10,5,0,680,1020,9.3,71,1,11.2174,50.21697,290
2016-04-01 21:00,21,5,0,570,790,9.2,71,1,11.1156,50.06568,230
2016-04-01 22:00,22,5,0,270,630,8.8,73,1,10.7084,49.34876,310
2016-04-01 23:00,23,5,0,350,360,8.2,80,1,10.0976,47.9964,290
2016-04-02 0:00,0,5,0,310,340,8.5,77,2,9.464732217,48.65355,310
2016-04-02 1:00,1,6,1,300,310,8,80,3,8.31856307,47.676,250
2016-04-02 2:00,2,6,1,260,340,7.9,79,2,8.826029607,47.58059,290
2016-04-02 3:00,3,6,1,310,290,7.4,83,2,8.293777432,46.50558,320
2016-04-02 4:00,4,6,1,320,270,7.1,84,2,7.974426127,45.94336,260
2016-04-02 5:00,5,6,1,320,330,6.9,87,1,8.7742,45.39097,280
2016-04-02 6:00,6,6,1,230,300,6.6,88,1,8.4688,44.81192,300
2016-04-02 7:00,7,6,1,340,330,6.8,87,1,8.6724,45.22384,310
2016-04-02 8:00,8,6,1,380,360,6.8,88,1,8.6724,45.14816,230
2016-04-02 9:00,9,6,1,630,370,7.1,85,1,8.9778,45.87065,300
2016-04-02 10:00,10,6,1,620,470,7.7,82,2,8.613128737,47.06186,310
2016-04-02 11:00,11,6,1,1140,1140,8.1,80,2,9.038930477,47.8362,230
2016-04-02 12:00,12,6,1,300,2120,8.8,73,2,9.784083522,49.34876,290
2016-04-02 13:00,13,6,1,230,1120,9.6,69,2,10.635687,50.76676,300
2016-04-02 14:00,14,6,1,330,550,9.8,70,2,10.84858787,51.0194,380
2016-04-02 15:00,15,6,1,300,410,10,73,2,11.06148874,51.188,270
2016-04-02 16:00,16,6,1,300,420,11.1,73,3,11.71057291,52.87397,350
2016-04-02 17:00,17,6,1,230,560,11.5,75,3,12.1482516,53.42875,370
2016-04-02 18:00,18,6,1,300,640,12.1,74,3,12.80476964,54.38346,340
2016-04-02 19:00,19,6,1,300,780,12.1,78,3,12.80476964,54.29062,270
2016-04-02 20:00,10,6,1,290,1420,12.1,79,3,12.80476964,54.26741,350
2016-04-02 21:00,21,6,1,230,860,11.6,85,3,12.25767128,53.3024,350
2016-04-02 22:00,22,6,1,310,1070,10.6,92,1,12.5408,51.38448,300
2016-04-02 23:00,23,6,1,290,880,13.6,72,5,13.83914999,56.71408,310
2016-04-03 0:00,0,6,1,310,340,13.8,73,7,13.64398101,57.01226,350
2016-04-03 1:00,1,7,1,250,260,13.9,74,7,13.7602636,57.16014,340
2016-04-03 2:00,2,7,1,290,380,13.3,78,7,13.06256801,56.18926,270
2016-04-03 3:00,3,7,1,320,370,12.3,89,7,11.89974202,54.37353,370
2016-04-03 4:00,4,7,1,260,370,12.1,92,5,12.13746904,53.96568,330
2016-04-03 5:00,5,7,1,280,370,11.8,93,3,12.47651062,53.42326,340
2016-04-03 6:00,6,7,1,300,330,11.9,92,3,12.58593029,53.62152,290
2016-04-03 7:00,7,7,1,310,360,12,91,4,12.32403841,53.8178,360
2016-04-03 8:00,8,7,1,230,310,11.8,91,4,12.1007458,53.47562,330
2016-04-03 9:00,9,7,1,300,330,12.3,89,4,12.65897733,54.37353,280
